id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
288266,10975,"$PORTAL/USDT #LONG📩

✅ENTRY :-0.04150- 0.040

Targ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",d51ee4c4a614bc119c0ce5a1c7f69aa8,2026-06-01T03:44:21+00:00,2026-06-01T18:43:39.283027+00:00,156,t.me/Aishcrypto
296732,11001,"$DEXE/USDT #LONG📩

✅ENTRY :-21.80- 21

Target 1: 2... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",a842a830d13e1ab07284a73ddf91c2c8,2026-06-03T04:02:03+00:00,2026-06-04T00:18:59.885001+00:00,156,t.me/Aishcrypto
296734,10988,"$EPIC/USDT #LONG📩

✅ENTRY :-0.3650- 0.3550

Target... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",80cdbf06fe9bc1d85629702c9df1f778,2026-06-02T04:30:07+00:00,2026-06-04T00:18:59.894724+00:00,156,t.me/Aishcrypto
301049,11036,"$OPN/USDT #SHORT📩

✅ENTRY :-0.2330/0.2440

Target ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",8af68d3fe43c51a80a957d413b3b24a8,2026-06-05T11:42:16+00:00,2026-06-06T00:14:31.377925+00:00,156,t.me/Aishcrypto
301040,11014,"$BEAT/USDT #LONG📩

✅ENTRY :1.37-1.31

Target 1: 1.... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",92d4d82f9e7cde07c07a6f2e615be246,2026-06-04T04:01:54+00:00,2026-06-06T00:14:31.303614+00:00,156,t.me/Aishcrypto
305157,11044,"$BLESS/USDT #LONG📩

✅ENTRY :-0.0045/0.004350

Targ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",298f792d85298170de9abc6ef0b8cd1d,2026-06-06T03:25:05+00:00,2026-06-07T00:27:39.558544+00:00,156,t.me/Aishcrypto
308603,11076,"$HOME/USDT #SHORT📩

✅ENTRY :-0.03010/0.03150

Targ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",aba721cc744ac2a4424767c2ec927d31,2026-06-08T03:46:09+00:00,2026-06-09T00:20:14.866156+00:00,156,t.me/Aishcrypto
308601,11060,"$GWEI/USDT #LONG📩

✅ENTRY :-0.1440/0.1390

Target ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",66b0ad3e8db88d8be4aab009bbf2a310,2026-06-07T03:51:04+00:00,2026-06-09T00:20:14.853970+00:00,156,t.me/Aishcrypto
312590,11122,"#BEATUSDT (LONG)

https://t.me/+p3lEzhs-JRozNGQ1
h...t.me/+p3lEzhs-JRozNGQ1

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",f93b86c00776b7f2e05828dd6b284163,2026-06-11T05:55:49+00:00,2026-06-11T07:34:14.420751+00:00,156,t.me/Aishcrypto
312612,11118,"$AIO/USDT #LONG📩

✅ENTRY :-0.19/0.1840

Target 1: ... 𝐎𝐧𝐥𝐲 𝟏-𝟑% 𝐎𝐟 𝐎𝐮𝐫 𝐃𝐞𝐩𝐨𝐬𝐢𝐭 𝐅𝐨𝐫 𝐄𝐚𝐜𝐡 𝐓𝐫𝐚𝐝𝐞

React,??",40a01233146145440c96788ad1732058,2026-06-11T03:22:17+00:00,2026-06-11T07:34:15.315089+00:00,156,t.me/Aishcrypto
